"Date","SolarZenMin","TimeSolarZenMin","AlbedoSolarZenMin","LandSatR","Wns_rad","Wns_modis","ustarUh_pro","ustarUh_rad","usstarUh_rad","ustarUh_rad_filt","usstarUh_rad_filt","ustarUh_modis","usstarUh_modis"
"2018-06-12",9.3952,"13:07:00",0.3327776,0.3768,0.000188449466242038,0.00697688153013587,0.034969966867687,0.038211337259314,0.0379811348388987,0.038211337259314,0.0379811348388987,0.0579171492195632,0.0317708142904402
"2018-06-13",9.33913,"13:07:00",0.3337128,0.3768,0.000188325492675168,0.00715889688581228,0.0434742224424712,0.0382111533167042,0.0379812231065306,0.0382111533167042,0.0379812231065306,0.058442274281638,0.0316047841331015
"2018-06-14",9.29011,"13:07:00",0.3151596,0.3768,0.000190784973407632,0.00721219787374139,0.0422167712972346,0.0382148097332685,0.0379794706172796,0.0382148097332685,0.0379794706172796,0.0585951098632425,0.0315562703589451
"2018-06-15",9.24818,"13:07:00",0.334335,0.3768,0.000188243011544589,0.00721248053014278,0.0403345937950232,0.0382110309589217,0.0379812818279888,0.0382110309589217,0.0379812818279888,0.0585959192038556,0.0315560132189952
"2018-06-16",9.21335,"13:07:00",0.2623791,0.3768,0.000197781751472934,0.00716001959517598,0.0407277819272456,0.0382252938523524,0.0379744695574602,NA,NA,0.0584454979820451,0.0316037617590833
"2018-06-17",9.18463,"13:08:00",0.3441489,0.3768,0.000186942044705429,0.00720447115600109,0.0372351200875081,0.0382091032967495,0.0379822076038576,NA,NA,0.0585729809542118,0.0315633000883049
"2018-06-18",9.16291,"13:08:00",0.3488835,0.3768,0.000186314408638533,0.00720418943092227,0.033544787005313,0.0382081748529657,0.0379826539420079,0.0382081748529657,0.0379826539420079,0.0585721739369136,0.0315635564197436
"2018-06-19",9.14832,"13:08:00",0.3484055,0.3768,0.000186377774084395,0.00725810416042805,0.0397185134674993,0.0382082685422081,0.0379826088888357,0.0382082685422081,0.0379826088888357,0.0587263952234201,0.0315145262353793
"2018-06-20",9.14088,"13:08:00",0.3565007,0.3972,0.000180923439161637,0.00723722856491804,0.044623963443804,0.0382002416500118,0.03798647977786,0.0382002416500118,0.03798647977786,0.058666733952523,0.0315335046093689
"2018-06-21",9.14026,"13:09:00",0.3506965,0.3972,0.000181653347998495,0.00727918930351734,0.0370309208099283,0.0382013113828389,0.0379859626162279,0.0382013113828389,0.0379859626162279,0.0587865875541401,0.031495365009296
"2018-06-22",9.14594,"13:09:00",0.3548057,0.3972,0.000181136594373119,0.00729125365614891,0.0405904105851313,0.0382005539012086,0.0379863287785075,0.0382005539012086,0.0379863287785075,0.0588209972559214,0.0314844049380082
"2018-06-23",9.15875,"13:09:00",0.3584248,0.3972,0.000180681473413907,0.00733377877622843,0.0428391233951634,0.0381998873371739,0.0379866511592732,0.0381998873371739,0.0379866511592732,0.058942107508013,0.0314457924541719
"2018-06-24",9.17868,"13:09:00",0.3576845,0.3972,0.000180774570052875,0.00729991355910897,0.042156558284819,0.0382000236415068,0.0379865852234937,0.0382000236415068,0.0379865852234937,0.0588456830362943,0.0314765392576281
"2018-06-25",9.20571,"13:09:00",0.3597893,0.3972,0.000180509880324781,0.00728773837909102,0.0391578840006215,0.0381996361638954,0.0379867726789401,0.0381996361638954,0.0379867726789401,0.0588109733667195,0.0314875981917282
"2018-06-26",9.23917,"13:10:00",0.3606065,0.3972,0.000180407113104228,0.00728766666725278,0.0376515916705553,0.038199485772693,0.0379868454501373,0.038199485772693,0.0379868454501373,0.0588107688590455,0.0314876633365078
"2018-06-27",9.27924,"13:10:00",0.3682825,0.3972,0.000179441815521153,0.00738564366474748,0.0324724002050078,0.0381980744829768,0.0379875287365026,0.0381980744829768,0.0379875287365026,0.0590894377239066,0.0313987423512437
"2018-06-28",9.32636,"13:10:00",0.3721403,0.3972,0.000178956676774936,0.00739505607634783,0.0325746931043011,0.0381973661157074,0.0379878719662777,0.0381973661157074,0.0379878719662777,0.0591161302194052,0.03139020879361
"2018-06-29",9.38049,"13:10:00",0.3754945,0.3972,0.000178534868391242,0.00700880400836468,0.036683420492695,0.0381967507194997,0.0379881702946432,0.0381967507194997,0.0379881702946432,0.058009603008351,0.0317416552408768
"2018-06-30",9.44158,"13:10:00",0.3422429,0.3972,0.000182716432892749,0.0068191853351891,0.0388973288394561,0.0382028718744812,0.0379852089182874,NA,NA,0.0574582533578805,0.0319151048392411
