"Date","z0_pro","SolarZenMin","TimeSolarZenMin","AlbedoSolarZenMin","LandSatR","Wns_rad","Wns_modis","ustarUh_pro","uTstarUh_rad","usstarUh_rad","uTstarUh_rad_filt","usstarUh_rad_filt","usstarUh.modis","uTstarUh.modis"
"2018-07-07",0.0074313733558297,10.0841,"13:12:00",0.303108,0.37935,0.000191761580071184,0.0059124524705112,0.0618174912766307,0.0382162658208417,0.0379787739457326,0.0382162658208417,0.0379787739457326,0.0547544873842437,0.0327521382663751
"2018-07-08",0.00756881214561794,10.19785,"13:12:00",0.3132037,0.37935,0.000190432253024911,0.00592244556173682,0.0619930608713252,0.0382142844249055,0.0379797221228438,NA,NA,0.054784839683335,0.0327428501626723
"2018-07-09",0.005845829,10.31816,"13:12:00",0.3099279,0.37935,0.000190863586120985,0.00590883381664753,0.0596068079682152,0.0382149268540173,0.0379794145548373,NA,NA,0.0547434935686622,0.0327555019525712
"2018-07-10",0.003712506,10.44495,"13:12:00",0.2832049,0.37935,0.000194382272953736,0.0058736982755363,0.0558295539356937,0.0382201849074374,0.0379769022352037,NA,NA,0.0546366721515117,0.032788170651055
"2018-07-11",0.009526132,10.57815,"13:12:00",0.2905117,0.37935,0.000193420167615657,0.00612919358536601,0.0642845756893188,0.0382187441597411,0.0379775897484203,0.0382187441597411,0.0379775897484203,0.05541021241679,0.0325509846917159
"2018-07-12",0.006891573,10.7173,"13:13:00",0.2661406,0.37935,0.000196629173665488,0.00615228479728103,0.0611053484315303,0.0382235585134945,0.0379752949429891,0.0382235585134945,0.0379752949429891,0.0554797442265528,0.0325295916768234
"2018-07-13",0.00615077,10.86262,"13:13:00",0.2819411,0.37935,0.000194548680782919,0.00636969972401857,0.0600619187523194,0.0382204343342545,0.0379767832776851,NA,NA,0.0561311794158566,0.0323285352990602
"2018-07-14",0.007241178,11.01419,"13:13:00",0.2857966,0.37935,0.000194041017081856,0.00646046595647931,0.0615707882677576,0.0382196736166949,0.0379771461434612,0.0382196736166949,0.0379771461434612,0.0564013540070073,0.0322448014159171
"2018-07-15",0.007302059,11.17196,"13:13:00",0.2828332,0.37935,0.000194431215658361,0.00676572183147073,0.0616502392241374,0.0382202582600123,0.0379768672495888,NA,NA,0.057301864785271,0.0319641148639909
"2018-07-16",0.006443039,11.33584,"13:13:00",0.2927205,0.37935,0.000193129329181502,0.0068403952755034,0.0604835274894886,0.0382183090816047,0.037977797494308,0.0382183090816047,0.037977797494308,0.0575201828878315,0.0318956743948957
"2018-07-17",0.004216887,11.50576,"13:13:00",0.2935255,0.37935,0.000193023332740211,0.00677277613431215,0.0568401903751512,0.0382181505689508,0.0379778731977241,0.0382181505689508,0.0379778731977241,0.0573225228382048,0.0319576455621049
"2018-07-18",0.006002731,11.68165,"13:13:00",0.2997991,0.37935,0.000192197271530248,0.00676172226667404,0.059843002480847,0.0382169161892326,0.0379784629960855,NA,NA,0.0572901492086299,0.0319677831042267
"2018-07-19",0.008196455,11.86344,"13:13:00",0.3014158,0.37935,0.000191984396441289,0.00679190549999475,0.062768044907395,0.0382165983657994,0.0379786149345607,NA,NA,0.0573785064943789,0.031940106560341
"2018-07-20",0.01510839,12.05105,"13:13:00",0.3061208,0.37935,0.000191364876868327,0.00678054802119732,0.0694309316449957,0.0382156740626592,0.0379790569919929,0.0382156740626592,0.0379790569919929,0.05734527414807,0.0319505191035288
"2018-07-21",0.008963669,12.2444,"13:13:00",0.3071645,0.37935,0.000191227450177939,0.0068128346465528,0.0636619140991367,0.0382154691562021,0.0379791550281118,0.0382154691562021,0.0379791550281118,0.0574396979075044,0.0319209241202772
"2018-07-22",0.000732651,12.44343,"13:13:00",0.3087964,0.329,0.000204941093677802,0.00682416372001171,0.0455194258115742,0.0382361451009062,0.0379693290988241,0.0382361451009062,0.0379693290988241,0.0574727951897767,0.0319105434853624
"2018-07-23",0.01235024,12.64806,"13:13:00",0.3117608,0.329,0.000204491027477216,0.00688100699335337,0.0670837542061039,0.0382354593243498,0.0379696529265129,0.0382354593243498,0.0379696529265129,0.057638582538478,0.0318584902715816
"2018-07-24",0.005129187,12.85821,"13:13:00",0.3134164,0.329,0.000204239668145909,0.00688100699335337,0.0584673590773082,0.0382350765320495,0.0379698337432335,0.0382350765320495,0.0379698337432335,0.057638582538478,0.0318584902715816
"2018-07-25",0.01104383,13.07381,"13:13:00",0.3037909,0.329,0.000205701047249235,0.00688100699335337,0.0658490457771438,0.0382373041530229,0.0379687820999818,0.0382373041530229,0.0379687820999818,0.057638582538478,0.0318584902715816
"2018-07-26",0.008468208,13.29479,"13:13:00",0.2904153,0.329,0.000207731780440729,0.00687637738883495,0.0630909620441754,0.0382404080595707,0.0379673191708808,0.0382404080595707,0.0379673191708808,0.0576250973378199,0.0318627277894935
"2018-07-27",0.009870572,13.52107,"13:13:00",0.2034074,0.329,0.000220941642462016,0.0069071464240551,0.064653638979778,0.0382608330214444,0.0379577594922126,0.0382608330214444,0.0379577594922126,0.0577146639118835,0.0318345711728235
